"","site_id","study_id","Country","season","TaxonomicRes","Year_count","abund_nativeSpp","abundance","alien_Abund","alien_SppRich","E10","EPT_Abund","EPT_SppRich","FEve","FRed","FRic","insect_Abund","insect_SppRich","RaoQ","shannonsH","spp_rich_rare","spp_richness","SppRich_nativeSpp","turnover","F_to","FDiv"
"77",100000078,"France_2","France","summer","family",23,NA,0.0124545814110569,NA,NA,0.000419227688075394,0.00744657447857464,0.194715761458932,-0.00711927084199836,-0.00108279333207865,-0.00300492284943906,0.000755786369752014,0.170099752196421,-0.216613385968641,0.00956271568832872,0.0392732335245842,0.199755006814496,NA,-0.00609760174770011,-0.0147578918458096,0.0337432514270987
"78",100000079,"France_2","France","summer","family",22,NA,0.0182131397093431,NA,NA,-0.000156270088503948,0.0195602358945525,0.166658411619315,-0.00417857815423065,-0.00171178940010653,-0.00265259622684514,0.00648418479703246,0.0427786164088969,0.0718310689385564,0.000197450112003983,-0.188301298601144,0.0452722282655673,NA,-0.000875691293658121,-0.00116457076442958,0.0299385336222747
"79",100000080,"France_2","France","summer","family",24,NA,0.0188703231033996,NA,NA,0.000263411711357718,-0.00586613886471518,0.109115323670413,-0.00343363152405895,0.00210928113783805,-0.0152287721591321,-0.00135132955238339,0.124122100676535,0.147339707336622,0.00884888723616217,-0.0811040098138305,0.0688418554158606,NA,-0.0007725599842194,-0.000389901842702209,0.0027305614013759
"80",100000081,"France_2","France","summer","family",25,NA,0.00385223293465891,NA,NA,0.00233780290018204,0.0121193851292817,0.158953778512985,-0.00220305965570763,-0.00184397544731929,0.00260639389702591,0.00269809780232507,0.107087612629101,0.465958234149968,0.0327395691479511,0.239019597907928,0.182531400561573,NA,-0.00304978926048768,-0.0753582992828889,0.00707011609277576
"81",100000082,"France_2","France","summer","family",25,NA,-0.0136022429661166,NA,NA,-0.00945411814304383,-0.0229857364557685,0.100458995985541,0.00646559918142872,-0.00107515420795148,0.010537716951144,-0.0250666268204288,0.165850894027178,-0.700606446614172,-0.00924795899340376,0.11055158758517,0.166558890004907,NA,-0.000992918847187545,-0.0777065005362861,-0.0283058103323999
"82",100000083,"France_2","France","summer","family",25,NA,0.00382136193103165,NA,NA,-0.0116012559575082,-0.0132436262110237,0.179713291154084,0.00395215362453242,-0.000932629903505514,0.00858913624502077,-0.0110175453798225,0.157098251185408,0.144641072494549,-0.000476194167624079,0.217189495684011,0.221910933208879,NA,-0.00886054292063052,-0.0457834135582537,-0.000260612331825701
"83",100000084,"France_2","France","summer","family",25,NA,0.00908705681437832,NA,NA,-0.00411635971139014,0.00854941967779522,0.116672044859011,9.31415128689059e-05,0.000888070364720423,0.00680697930946045,-0.00332660469430119,0.0511889892276654,-0.256099453837517,-0.00618048769624602,0.0573762507254823,0.00655624123598334,NA,0.00229620041107319,-0.0184715573342409,-0.0352442003318418
"84",100000085,"France_2","France","summer","family",21,NA,-0.0206507814433135,NA,NA,0.00738154639230424,0.00899688791113148,0.132490844443943,0.000741372368830521,0.00131452306580017,0.0040607533129793,-0.0208348762765539,0.152953570317573,0.82056651580404,0.0581280807080511,0.263024325844562,0.1074234641913,NA,-0.0048103445004634,-0.133995708256435,-0.0114116190940868
"85",100000086,"France_2","France","summer","family",21,NA,0.0321214394042163,NA,NA,-0.0135169584269803,0.0207058638472031,0.317148615380584,-0.00706096696427475,0.00596789627036011,0.00959141159263266,0.0296828718717983,0.577851269959412,0.0164695295820782,-0.00466537223732159,-0.0680125932505833,0.676269303978485,NA,0.00825531107204342,-0.0432214099612864,0.0583551609415256
"86",100000088,"France_2","France","summer","family",17,NA,0.0416581139933529,NA,NA,-0.00665161166068803,0.0293276518985072,0.438748633953264,-0.0039341912038721,-0.000121452590806634,0.0773741049965944,0.0400717685452633,0.789281649434656,1.26284180521198,0.0741608351119588,0.453015872189385,1.08904559713232,NA,-0.0100325496917664,-0.116952178637223,0.159976371618075
"87",100000089,"France_2","France","summer","family",20,NA,0.0328050491255049,NA,NA,-0.00905123256711146,0.0334165993140192,0.714844098670319,6.23695020437592e-05,0.0039320489198267,0.0364041230791698,0.0319926551216695,0.963964825750629,0.456860069023579,0.053173340106386,0.435431497033394,1.18529009672051,NA,0.00101516873206988,-0.0595870377827444,0.0121752680575131
"88",100000090,"France_2","France","summer","family",22,NA,0.0135691307129143,NA,NA,-0.00639648242479051,0.047715877231372,0.204626246861616,-0.00599942486218139,-0.000221218561294039,0.0348178360940818,0.00474833786000053,0.268820752936957,-0.00374758989979716,0.00941843734977989,0.0450306168658909,0.454870024727396,NA,-0.0114541456438652,-0.0455319734063444,-0.0335173546205769
"89",100000091,"France_2","France","summer","family",21,NA,-0.00155031933516119,NA,NA,-0.00713564504754482,-0.0224587507812029,0.0727599719077626,0.00312686127248859,-0.00289884659707409,0.00695220369402096,-0.00514558102466712,0.13179021915406,-0.113762708297784,-0.0259819725123489,-0.194642247583689,0.101271817111515,NA,0.00977473689128575,0.0872119926133865,0.020865257494206
"90",100000092,"France_2","France","summer","family",18,NA,0.029876837186611,NA,NA,-0.000475729830118209,0.0252334801088772,0.171415115659832,-0.00837076127735622,0.0037594990944469,-0.00549978727413229,0.0225952817559008,-0.0724795139573808,-0.274225826646484,-0.017021287651029,-0.611357107678318,-0.189340681251782,NA,0.00858295273059083,0.114305184434928,-0.0161823685227869
"91",100000093,"France_2","France","summer","family",20,NA,0.0355251655676108,NA,NA,-0.00403722690159262,0.0263626315482568,0.312333341627407,-0.0135666120709199,0.00442952842670334,0.0465474704249034,0.0315134003991314,0.51495340498706,0.349770638532593,0.0376029967425953,0.156666973851783,0.734945720493689,NA,-0.0110562204080652,-0.0437578985106484,-0.0105525851749087
"92",100000094,"France_2","France","summer","family",20,NA,0.0271724334051209,NA,NA,-0.0161106849743333,0.0378082854284891,0.519421462567146,0.00479038022148539,0.00589105132912694,0.0343367548481189,0.0265528837944762,0.96485270108608,1.20103562708481,-0.00122948447073746,0.61499375104927,1.06415241468298,NA,-0.00942312731587039,-0.042264836487386,0.165520979920157
"93",100000095,"France_2","France","summer","family",20,NA,0.0530483705660188,NA,NA,-0.0138287303742776,0.046885303310387,0.530341550374953,-0.00340109674940974,0.000607891407126064,0.0431563915161311,0.0485778909530494,1.02350521961317,0.140948625029984,-0.0140177304693001,-0.0236736336765634,1.08650385772433,NA,-0.000290243238745029,-0.0377165156256819,0.0946893221239628
"94",100000096,"France_2","France","summer","family",18,NA,-0.00133275844027754,NA,NA,-0.0032378465271295,0.00830969139721822,0.56262387681118,-0.00756814068387237,0.00682241209156744,0.0520315371115731,-0.00303114871064298,0.926411633473976,0.586562081672823,0.0657607758678591,0.928325390324584,1.23155111634279,NA,-0.0112736453334529,-0.0178643328890296,0.00620687842167144
"95",100000097,"France_2","France","summer","family",19,NA,-0.000487540214670015,NA,NA,-0.00296454415604867,-0.0169753929750496,0.191970973644719,-0.00387225370072948,0.000805261532999145,0.0230906822284059,0.00251432405062851,0.416628746648489,0.766949841383598,0.023129183638679,0.234462067135145,0.516375805348608,NA,-0.0184024560810655,-0.0908544160700887,0.0430716654109029
"96",100000098,"France_2","France","summer","family",21,NA,0.029883181993525,NA,NA,-0.0139763882177624,0.0203593230433649,0.493303521821201,-0.00108624371739603,0.000664703417211176,0.115223944459929,0.0276865380959629,0.907709674490545,0.859122468577391,0.0498360022539255,0.275182702525977,1.49245254574792,NA,-0.0140642002705134,-0.12182668804887,0.0339562689102521
"97",100000099,"France_2","France","summer","family",19,NA,0.0295118490954561,NA,NA,-0.00200214935402108,0.0233603778949963,0.528140928082821,-0.00587045210763045,-0.000171759190447923,0.0400285366481698,0.0187369353934881,0.98957273443159,1.30065512895373,0.0556597305385317,0.295905730335912,1.09019624726802,NA,-0.00622520325346014,-0.0459510889141629,0.0786790317309262
"98",100000100,"France_2","France","summer","family",19,NA,0.0103925518144156,NA,NA,-0.000554474884849992,-0.00632938917715175,0.569636543507547,-0.0136616193769031,0.00273636431980635,0.048242730508214,0.00255781346030721,0.958561831216056,0.739570169940219,0.0655649789112845,0.559908730028283,1.12670885838141,NA,-0.0146043976725601,-0.0453724713468961,-0.0274684926309666
"99",100000101,"France_2","France","summer","family",21,NA,0.0697609079679657,NA,NA,-0.0192852106738997,0.0549687213836305,0.5168079074031,-0.00755285200881891,-0.00241832308342074,0.12561496954153,0.0687734826099915,0.904716332539911,0.309901569476621,0.0235004028080918,0.0773700388770003,1.33401567824705,NA,-0.0178099195371677,-0.111089192177868,0.108111789782146
"100",100000102,"France_2","France","summer","family",15,NA,0.022049005615999,NA,NA,-0.00567308242641514,0.0516116055267087,0.268245212715622,0.00117571261931187,-0.00076012107590138,0.0879992457074567,0.00367906068291494,0.689805610525734,1.11845653491554,0.0521690193734319,0.570250450565716,1.11097648723205,NA,-0.0196638721824675,-0.0619704195226881,0.0613539431339669
"101",100000103,"France_2","France","summer","family",18,NA,0.0129134214820719,NA,NA,-0.00931598388485585,0.0153230208140569,0.626359295958624,-0.000834759833673987,0.0102887208741185,0.0564800458885122,0.0110127069408125,0.98230650898153,0.596841632303428,0.0475962023268876,0.548738762825139,1.0425142681492,NA,-0.0155589994168226,-0.040167705832052,0.0489800866881364
"102",100000104,"France_2","France","summer","family",17,NA,0.00624890620154573,NA,NA,-0.00230530276834794,-0.00348543303622975,0.385126172953408,-0.00105048216064862,0.0050665170827346,0.0732001604997506,0.00112471134162536,0.95490780412883,0.925233072581614,0.0799377196715291,0.654915339603971,1.36176591049804,NA,-0.0159853797721253,-0.0809435813411055,0.0855960683849752
"103",100000106,"France_2","France","summer","family",19,NA,0.012354765104335,NA,NA,-0.00342918704395066,0.00709158186134117,0.547023588626147,-0.00538548702129701,0.00258232417472897,0.0325775396085558,0.00732047152794458,0.849644183733917,0.725094734708902,0.0578054640390464,0.701228071833755,1.01235311483797,NA,-0.0155168263463007,-0.175619205462718,-0.0469779356835908
"104",100000107,"France_2","France","summer","family",20,NA,0.018905017068354,NA,NA,-0.00411371491478072,0.0383654191962312,0.626027063859828,-0.0139596188890511,0.00168981125012722,0.0280076527335399,0.0121090144045619,0.689399702005191,0.61463320227156,0.0427962176941596,0.382997723708822,0.966275534864991,NA,-0.00758702509779931,-0.0366744889823494,0.0383183037302327
"105",100000108,"France_2","France","summer","family",21,NA,0.0561544149461892,NA,NA,-0.0249769601541761,0.060563579912873,0.471834313867664,-0.0127732633637983,-5.35261162126981e-05,0.0654680548653319,0.0493344891825716,0.899771385728711,0.332760479856676,-0.0160168601033416,-0.0011784733459238,1.31055074192934,NA,-0.0140948993373247,-0.000925480041794866,0.017933572598666
"106",100000109,"France_2","France","summer","family",18,NA,0.015701233394857,NA,NA,-0.00852050359370394,0.0202153300343032,0.665160039706874,-0.00581755632305176,0.00268485908138288,0.0512611600809734,0.00441076199842101,0.965077938126247,0.694503157875835,0.0702045564771197,0.821456240906321,1.26003902955877,NA,-0.00734296426122777,-0.0818900277445176,-0.0609196364178015
"107",100000110,"France_2","France","summer","family",20,NA,0.0368281737723557,NA,NA,-0.00721007469790038,0.0423858776759545,0.401394544883335,-0.00770975304065669,0.00384312519766277,0.0487808966245812,0.0239556788580962,0.756649152822429,0.617088601071895,0.0432683161654722,0.285633839506231,1.00766484816389,NA,-0.0184809161872518,-0.17074072881946,-0.0160140316641009
"108",100000111,"France_2","France","summer","family",17,NA,0.00287057785552784,NA,NA,0.0165928720165374,0.0692266929049159,0.260267148506848,-0.0143870836563143,0.00820022665032897,0.045728901951773,0.00182171719816987,0.655521075009288,1.8494234866071,0.106363496906168,0.515143495193477,0.696691596491725,NA,-0.0152240475029027,-0.0529968096527018,-0.0408149993711458
"109",100000112,"France_2","France","fall","family",21,NA,-0.00369126372207363,NA,NA,-0.000816663634976622,-0.00603609367683655,0.0750816649302607,-0.00222393475198321,0.000584634706270757,0.0214872246112145,0.00815585321409752,0.273890804400913,1.14039437080316,0.0227464422894099,0.428195815087685,0.529651497246534,NA,0.00239605910212016,-0.0870612891484167,0.0141188890580213
"110",100000113,"France_2","France","summer","family",20,NA,0.0368893553145157,NA,NA,-0.00703636045916866,0.0879505890971163,0.809030320584731,-0.00821118545370295,-0.000554761818612087,0.0593987183682637,0.0792582025731606,1.3758647631431,1.14695521705951,0.0371247392467683,0.328375301073877,1.42567424310206,NA,-0.00797052862445771,0.00160759569047633,0.0305956543775333
"111",100000114,"France_2","France","summer","family",23,NA,0.0273740467089314,NA,NA,-0.00293002767794329,0.03706084908021,0.113710862372203,-0.00932583964061213,0.00134403274496298,-0.0222362967874541,0.0261528810418148,-0.160923869371143,0.153787827635077,-0.0332876387929654,-0.505521046969499,-0.354121521257279,NA,-0.00267689829030981,0.0379260339947019,0.00671960370086125
"112",100000115,"France_2","France","summer","family",21,NA,0.029135081276884,NA,NA,-0.00967662689178629,0.00613661223695594,0.287688635314695,-0.010494117112853,0.000978244244211734,0.0191127572404244,0.018939926161186,0.464444487517099,0.495759489620976,0.00224011536287699,0.0302618932198592,0.609454936558136,NA,-0.0101987648108242,-0.0138073498468951,0.0737250023420342
"113",100000116,"France_2","France","summer","family",19,NA,0.0518511970165734,NA,NA,-0.027313928760643,0.0296362243459337,0.622412985860587,-0.00555038260660232,-0.000835825942173595,0.0637829651580424,0.0529164447531261,1.25109976293426,0.659425892097556,0.0259800007949388,0.232002394937343,1.43784137235287,NA,-0.0210422652799843,-0.0867579380462921,0.0591044313823933
"114",100000118,"France_2","France","summer","family",22,NA,0.0494874933217337,NA,NA,-0.0177812698132576,0.0343982205734492,0.413216357675003,-0.00730049998140598,0.000337646167444217,0.0476716204862786,0.0486084573877355,0.744264854327445,0.155734639666933,0.00278733267134002,0.115750357365165,1.08021342916675,NA,-0.00431002650706347,0.00231921421557915,0.0169527285113875
"115",100000119,"France_2","France","summer","family",21,NA,-0.00309788785180757,NA,NA,-0.00817798096151792,-0.0414588556004793,0.130833168739359,0.00277435692588899,-0.00255562172988511,0.0100377861839283,-0.0122454461085127,0.36862561144603,0.446888488767554,0.00205819463199986,0.337113970311244,0.350141486101963,NA,0.00804715073713467,0.0472902154805248,-0.0230095261060971
"116",100000120,"France_2","France","fall","family",17,NA,0.031206372159277,NA,NA,0.00669574930962178,0.0366533002169972,0.458203104205161,-0.00136719059055293,0.00261743199888229,0.0174510807856344,0.0202639769530326,1.00861559383285,0.212453396010853,0.0371228273569745,0.545458295568765,1.63838038211338,NA,-0.00122734925866997,-0.132376311209965,-0.00643962702314095
"117",100000121,"France_2","France","summer","family",20,NA,0.0155462938374698,NA,NA,-0.00414982971364389,0.01178352197725,-0.00302715026523713,0.000300286675295073,0.000504183719805493,0.0298202884091023,0.017414363144174,0.218110431704894,0.0749556702327261,-0.000946330407378993,0.282953513108175,0.323405687485303,NA,-0.00379719604649476,-0.0250966486653488,0.000747583198581913
"118",100000122,"France_2","France","summer","family",24,NA,0.0441579495319282,NA,NA,-0.00793185199875482,0.0282046840313902,0.0926603137509135,-0.00377882807170288,-5.06900571816928e-05,0.0109977135732582,0.0408864883796226,0.318731228977252,-0.15300608404958,-0.0191986505414237,-0.115689106548842,0.403098763173189,NA,-0.000412635973666585,-0.0388852455118387,0.0247056203832959
