site,study_id,Site_name,Country,River,Data_owner,Longitude_X,Latitude_Y,sampling_method_long,unit,Starting_year,Ending_year,Year_count,Sampling_years,Min_month,Max_month,season,TaxonomicRes,abund_alienSpp,SppRich_alienSpp,abundProportion_alienSpp,SppRichProportion_alienSpp,Max of spp_richness_perYr,Min of spp_richness_perYr,total_sppRich_AllYrs,total_abund_AllYrs,ppt_Est,tmax_Est,ppt_Est_gls,ppt_SE_gls,tmax_Est_gls,tmax_SE_gls,MacrobasinID,MicrobasinID,microbasin_area_km2,strahler_streamOrder,accumulation_atPoint,accumulation_min,accumulation_max,accumulation_range,accumulation_mean,accumulation_stddev,elevation_atPoint,elevation_min,elevation_max,elevation_range,elevation_mean,elevation_stddev,slope_atPoint,slope_min,slope_max,slope_range,slope_mean,slope_stddev,crop_meanPerc_subcatch,forest_meanPerc_subcatch,grassShrubland_meanPerc_subcatch,urban_meanPerc_subcatch,water_meanPerc_subcatch,crop_meanPerc_upstr,forest_meanPerc_upstr,grassShrubland_meanPerc_upstr,urban_meanPerc_upstr,water_meanPerc_upstr,dam_impact_score_lessthan100km,dam_minDist_km_lessthan100km,dam_num_connected_lessthan100km,dam_impact_score_AllDams,dam_minDist_km_allDams,dam_num_connected_AllDams,aet_mm_12moPrior,ppt_mm_12moPrior,tmax_C_12moPrior,tmin_C_12moPrior
100000040,France_2,3052245,France,LOING,Mathieu Floury,2.78586351,47.94787752,IBGN,,1997,2016,20,13,6,8,summer,family,NA,NA,NA,NA,46,28,70,75813,-1.328486715,0.019216792,0.96185785,6.623620101,0.01692282,0.017195776,1097270,23552004,0.074764737,6,0.01099638,0.005751084,604.8812256,604.8754745,154.9244607,250.5380883,89.3,88.59999847,95.30000305,6.700004578,91.78461808,2.794732457,0.001078828,0,0.097181788,0.097181788,0.034585572,0.037719984,0.692308,0.307692,0,0,0,0.71222255,0.216085516,0.064039276,0.004359463,0.0032934,0,NoDam,0,5.976076176,253.5454927,7,539.65,660.7,16.32291667,6.94125
100000041,France_2,3057000,France,OUANNE,Mathieu Floury,2.846464786,47.94822298,IBGN,,1993,2016,24,19,6,8,summer,family,NA,NA,NA,NA,46,23,72,79097,-0.760611341,0.028355072,-0.061921389,4.072317043,0.028339059,0.012797259,1097270,22934333,0.040257215,6,0.0114625,0.005943412,871.7218018,871.7158583,249.0624783,393.790746,103.3,96.20000458,103.3000031,7.099998474,99.7000024,2.427225809,0.064402885,0,0.065346324,0.065346324,0.036986265,0.025100679,0.285714,0.714286,0,0,0,0.717470542,0.171154625,0.107192522,0.003591596,0.000589979,0,NoDam,0,5.961516629,258.8940757,7,538.9583333,667.75,16.1375,6.795138889
100000042,France_2,3059000,France,LUNAIN,Mathieu Floury,2.782218824,48.29527671,IBGN,,1997,2016,20,13,6,8,summer,family,NA,NA,NA,NA,44,21,67,68266,-1.205657927,0.019692982,2.005835068,7.116856745,0.017366666,0.017504057,1097270,25637183,0.03998635,5,0.005715089,0.005712403,202.827652,202.8219396,57.961285,91.61677393,65,63.10000229,65.80000305,2.700000763,64.67143032,1.042955075,0.017234558,0,0.043564323,0.043564323,0.017599194,0.01393209,1,0,0,0,0,0.83721055,0.15672664,0,0.006064538,0,0,NoDam,0,2.505945132,212.8980205,3,534.3,629.75,16.21958333,6.9725
100000043,France_2,3066000,France,ESSONNE,Mathieu Floury,2.383070245,48.36039317,IBGN,,1992,2016,25,21,7,9,summer,family,NA,NA,NA,NA,46,16,70,31501,0.579553014,0.025878205,1.543940573,4.24188726,0.026340762,0.010737811,1097270,25700894,0.148330949,7,0.0698099,0.005705033,798.0234985,798.0177935,184.1371561,336.1572508,63.6,62.20000076,71.59999847,9.399997711,65.80769319,2.840357535,0.012699177,0,0.120639569,0.120639569,0.034775037,0.032228215,0.286324778,0.692308,0,0.0213675,0,0.86588449,0.112346807,0.002983119,0.0186267,0.000159296,0,NoDam,0,5.988317856,281.346194,7,527.84,623,15.852,7.025333333
100000044,France_2,3069000,France,ESSONNE,Mathieu Floury,2.373276174,48.53753886,IBGN,,1992,2016,25,18,7,9,summer,family,NA,NA,NA,NA,45,23,71,51248,0.54006705,0.02499359,1.523273301,4.215654058,0.025500714,0.01098153,1097270,27063597,0.073905889,7,0.05573978,0.008276648,1785.01709,1785.008813,563.7705945,696.804469,47.6,43.29999924,50.60000229,7.300003052,45.06923089,2.569462211,0.0390046,0,0.066216775,0.066216775,0.016048353,0.023307074,0.05698,0.0769231,0,0.096866,0.769231,0.86818952,0.103894833,0.001799644,0.025707924,0.000407701,0,NoDam,0,6.95376878,255.8657715,8,528.28,606.44,15.91733333,7.241333333
100000045,France_2,3071550,France,ORGE,Mathieu Floury,2.259468086,48.59466463,IBGN,,1992,2012,21,16,8,10,fall,family,NA,NA,NA,NA,29,15,54,15834,-2.147326186,0.029577922,-0.827219311,6.622984722,0.029134874,0.013768959,1097270,26822112,0.022715505,7,519.7507,0.005678947,519.7507324,519.7450535,129.9420896,225.0561249,46.6,46.60000229,51.40000153,4.799999237,49.70000172,1.920936805,0,0,0.051784544,0.051784544,0.030180661,0.019491638,0,0,0,1,0,0.56863031,0.378417609,0.00731365,0.044907143,0.000731733,0,NoDam,0,6.041928139,268.0031547,7,527.047619,604.3333333,15.88174603,7.331349206
100000046,France_2,3075000,France,REMARDE,Mathieu Floury,2.036060474,48.56784257,IBGN,,1992,2015,24,20,8,10,fall,family,NA,NA,NA,NA,42,21,69,21140,-0.727107595,0.028557971,-0.525819383,5.299999678,0.027503403,0.011559436,1097270,24761016,0.153405916,6,153.687,0.006989591,153.7321625,153.7251729,22.77956252,54.57426996,75.4,75.40000153,103.8000031,28.40000153,87.18518603,9.189837858,0,0,0.126991023,0.126991023,0.046868939,0.036874734,1,0,0,0,0,0.370858008,0.595837922,0.0141738,0.019129399,0,0,NoDam,0,2.504442791,304.3667431,3,522,617.25,15.48402778,6.951388889
100000047,France_2,3076000,France,YVETTE,Mathieu Floury,2.037520931,48.70497398,IBGN,,1992,2016,25,20,7,9,summer,family,NA,NA,NA,NA,31,14,60,17393,0.310066971,0.022467949,1.577737599,4.605002996,0.022890588,0.010741122,1097270,24720702,0.209662322,6,0.01212353,0.006311803,103.7702713,103.7639595,11.22796847,32.18827463,84.9,75.90000153,163.1000061,87.20000458,97.22432606,21.59989261,0.081637478,0,0.272124926,0.272124926,0.067930324,0.05879616,0.324324,0.185185,0,0.490490815,0,0.410746548,0.492905667,0,0.086691376,0.00966006,0,NoDam,0,2.510866532,298.8604968,3,528.4,633.4,15.26133333,6.867333333
100000048,France_2,3078510,France,MARSANGE,Mathieu Floury,2.746371013,48.72114153,IBGN,,1992,2011,20,15,6,8,summer,family,NA,NA,NA,NA,30,12,58,19966,-2.12447493,0.028872181,-0.942659097,6.551525328,0.029381045,0.016236385,1097270,24094813,0.186924621,5,102.3476,0.005664507,110.5372238,110.5315593,18.51604855,39.65046874,82.6,82.59999847,101.4000015,18.80000305,89.78182012,6.494961316,0,0,0.095506392,0.095506392,0.034941523,0.027740078,1,0,0,0,0,0.38950265,0.547620141,0.00859019,0.04512404,0.00916362,0,NoDam,0,2.482564408,333.8395221,3,527.75,622.15,15.61916667,6.646666667
100000049,France_2,3095000,France,ROGNON,Mathieu Floury,5.165190303,48.34375341,IBGN,,1993,2016,24,19,6,8,summer,family,NA,NA,NA,NA,47,18,68,51305,-0.603620038,0.036394928,-0.435750585,3.258571658,0.036341769,0.01458137,1097270,14924475,0.587822757,6,0.007846139,0.005706526,614.3184814,614.3127749,102.5910648,224.4661302,210.5,206,294.2000122,88.20001221,233.1980619,29.62798037,0.024813464,0,0.558841656,0.558841656,0.124958431,0.155219527,0.495146,0.320388,0.184466,0,0,0.404095092,0.465818878,0.126671498,0.003414523,0,0.083887888,91.61121116,1,3.082370991,91.61121116,4,561.7916667,767.1666667,15.27604167,6.243402778
100000050,France_2,3109660,France,THEROUANNE,Mathieu Floury,2.963392679,49.02031902,IBGN,,1992,2011,20,18,6,8,summer,family,NA,NA,NA,NA,28,14,48,35587,-1.794847316,0.027781955,-0.796712227,6.091184936,0.02850475,0.016549128,1097270,25651012,0.067569135,6,167.072,0.007240758,167.0720215,167.0647807,27.85574021,62.24425046,62.9,62.90000153,77,14.09999847,68.7916673,3.764628524,0,0,0.088894101,0.088894101,0.037470415,0.028326681,0.5,0,0,0.5,0,0.95854438,0.0160306,0,0.02542705,0,0,NoDam,0,2.591286137,250.8987919,3,527.9,615.5,15.64583333,6.63875
100000051,France_2,3114000,France,PETIT MORIN,Mathieu Floury,3.159559093,48.91606615,IBGN,,1996,2016,21,15,7,9,summer,family,NA,NA,NA,NA,42,32,66,54359,2.605766645,0.031017316,6.515749445,6.971301711,0.03058313,0.016984992,1097270,26239281,0.12413219,6,0.006198819,0.005642336,611.3432007,611.3375583,147.8250387,254.114095,56.9,54.70000076,76.90000153,22.20000076,59.6363645,5.33943689,0.019955835,0,0.157501605,0.157501605,0.05116355,0.045329233,0.555555222,0.318182,0,0.126262778,0,0.844004476,0.120033051,0.0100006,0.00745129,0.018511569,0,NoDam,0,5.902791766,223.7322511,7,540.1428571,635.9047619,15.50833333,6.332539683
100000052,France_2,3116720,France,GRAND MORIN,Mathieu Floury,3.445770208,48.78299496,IBGN,,1997,2014,18,12,6,8,summer,family,NA,NA,NA,NA,41,19,57,29696,-1.173409172,0.019668043,0.274360095,7.179361691,0.007843177,0.01970245,1097270,20117337,0.169729127,6,0.005657655,0.005657655,310.3338013,310.3281436,62.2610863,123.7277542,132.5,129.3000031,148.1999969,18.8999939,134.3800023,5.27474358,0.031835336,0,0.099253696,0.099253696,0.037061562,0.029994384,1,0,0,0,0,0.787428344,0.205141853,0.00321194,0.004016194,0.000200944,0,NoDam,0,2.41825763,472.210131,3,537.4444444,636.3333333,15.55416667,6.160648148
100000053,France_2,3117310,France,GRAND MORIN,Mathieu Floury,3.222360334,48.79983322,IBGN,,1995,2007,13,10,9,10,fall,family,NA,NA,NA,NA,40,28,54,15708,0.955922442,0.063415751,0.523134055,16.21283119,0.062337601,0.02992771,1097270,23867319,0.096145342,6,0.02474764,0.009666095,488.2522888,488.2426227,79.71063373,154.3709938,89.3,83.90000153,89.30000305,5.400001526,86.25882497,1.787229294,0.034469185,0,0.034469185,0.034469185,0.016667779,0.011832755,0.9999995,0,0,0,0,0.844871677,0.146676441,0.00257396,0.005749424,0.000128814,0,NoDam,0,5.84422737,322.259396,7,530.9230769,636.9230769,15.60705128,6.435897436
100000054,France_2,3119590,France,AUBETIN,Mathieu Floury,3.145147942,48.73610554,IBGN,,1992,2006,15,13,8,10,fall,family,NA,NA,NA,NA,32,21,53,38874,-1.633918265,0.03860119,-0.794562051,13.06202639,0.040639684,0.021303312,1097270,21636351,0.062290811,6,212.6439,0.005666577,212.8055573,212.7998907,38.70067764,82.03573976,111.7,111.7000046,131.6000061,19.90000153,117.5454587,6.900641697,0,0,0.132368428,0.132368428,0.040947716,0.041190687,1,0,0,0,0,0.933037467,0.0628173,0.00148003,0.002667316,0,0,NoDam,0,2.529310328,321.3861176,3,522.9333333,633.2,15.44944444,6.307777778
100000055,France_2,3129020,France,OISE,Mathieu Floury,3.828471871,49.91011332,IBGN,,1992,2016,25,16,8,10,fall,family,NA,NA,NA,NA,46,15,76,39503,1.195541694,0.027038461,1.710371812,4.234824416,0.027356287,0.013433094,1097270,21291857,0.088470309,6,755.9219,0.005529562,756.005188,755.9996584,141.7602169,295.0449288,116,114.9000015,125.7000046,10.80000305,118.6875014,2.952303982,0.018431018,0,0.062573036,0.062573036,0.023586478,0.015368666,0,0,1,0,0,0.161295728,0.253440096,0.573978134,0.011285764,0,0,NoDam,0,5.157217446,604.2789451,7,567.92,807.44,14.58233333,6.103666667
100000056,France_2,3137685,France,THEVE,Mathieu Floury,2.383927063,49.15515367,IBGN,,1992,2015,24,19,6,8,summer,family,NA,NA,NA,NA,33,17,60,48381,-0.124425836,0.023539855,0.575670843,4.759705518,0.023650672,0.013257338,1097270,28454248,0.314473149,6,0.005615671,0.005615354,200.6014252,200.5958098,36.64964852,71.734373,26.3,24.10000038,34.20000076,10.10000038,26.72500045,2.83014712,0.023734596,0,0.062588729,0.062588729,0.018188211,0.018285473,0.111111037,0.888888963,0,0,0,0.384678979,0.515632017,0.0110798,0.083414488,0.00519243,0,NoDam,0,2.408100737,413.2432563,3,527.9166667,621.0416667,15.70798611,6.934375
100000057,France_2,3140400,France,VIOSNE,Mathieu Floury,1.98546323,49.08701255,IBGN,,1994,2014,21,20,7,9,summer,family,NA,NA,NA,NA,46,26,71,24400,-0.916006781,0.020032468,-0.590745525,6.707140266,0.01610172,0.01375004,1097270,26124475,0.118092965,1,0.01400894,0.005623569,103.5197144,103.5140908,6.983498244,23.41904624,52.4,39.79999924,100.8000031,61.00000381,74.85238248,21.08643518,0.113385386,0,0.237345904,0.237345904,0.099406146,0.065101421,0.380952,0,0.619048,0,0,0,0,0.999998,0,0,0,NoDam,0,0,NoDam,0,526,647.2857143,15.45238095,6.867460318
100000058,France_2,3143225,France,SERRE,Mathieu Floury,4.259164499,49.73451506,IBGN,,1994,2016,23,10,8,10,fall,family,NA,NA,NA,NA,45,15,58,11949,-0.123870934,0.030080698,-0.483650744,5.607017975,0.029811875,0.016585411,1097270,16544991,0.099894115,4,14.68643,0.005995872,14.70129204,14.69529617,3.261922663,5.891332434,177.8,175.4000092,197.1000061,21.69999695,182.1444482,6.085886196,0,0,0.155111125,0.155111125,0.043739112,0.045193562,0,0.024691333,0.975308667,0,0,0.0347791,0.161263264,0.803959826,0,0,0,NoDam,0,0,NoDam,0,579.4782609,863.3478261,14.57862319,5.850724638
100000059,France_2,3167000,France,SAUSSERON,Mathieu Floury,2.171782498,49.12597218,IBGN,,1994,2016,23,21,7,9,summer,family,NA,NA,NA,NA,34,20,61,59997,-0.306474158,0.020759223,-0.193289569,5.250922257,0.02024927,0.012662259,1097270,27856517,0.162948033,5,101.8284,0.007990556,101.9982224,101.9902318,17.57851784,38.47336021,32.5,32.5,95.5,63,50.92758665,17.07042005,0,0,0.202822861,0.202822861,0.093144575,0.057406304,0.103448,0.693486556,0,0.203065222,0,0.778439896,0.209618942,0.00735698,0.004586637,0,0,NoDam,0,2.424003094,399.6122122,3,539.9130435,654.5652174,15.49565217,6.877898551
100000060,France_2,3171880,France,VAUCOULEURS,Mathieu Floury,1.692093978,48.92749142,IBGN,,1994,2016,23,19,7,9,summer,family,NA,NA,NA,NA,38,19,56,55554,-1.155312134,0.020067523,-0.729502204,4.974800702,0.019397179,0.012135906,1097270,26537899,0.011282862,2,0.06027751,0.06027751,1.726421952,1.666144442,0.893349731,0.833072221,48.8,48.40000153,48.79999924,0.399997711,48.60000038,0.199998856,0.003628294,0,0.003628294,0.003628294,0.001814147,0.001814147,1,0,0,0,0,0.666661,0.333339,0,0,0,0,NoDam,0,0,NoDam,0,525.9565217,629.1304348,15.53188406,6.96884058
100000061,France_2,3172000,France,VAUCOULEURS,Mathieu Floury,1.723234771,48.98019369,IBGN,,1992,2013,22,13,8,10,fall,family,NA,NA,NA,NA,33,17,52,30352,-0.975321596,0.014295125,0.936209628,6.06269231,0.016202097,0.013265067,1097270,28557447,0.05071811,6,185.948,0.005635262,185.9983673,185.992732,41.35255921,77.30298073,22.6,22.60000038,26.5,3.899999619,23.90000025,1.352363953,0,0,0.03446915,0.03446915,0.013780683,0.013643126,0,0,0,1,0,0.8259362,0.139839108,0.00503159,0.029193159,0,0,NoDam,0,2.413558345,408.565151,3,526.2727273,609.8181818,15.93636364,7.342045455
100000062,France_2,3174695,France,MESANGUEVILLE,Mathieu Floury,1.686931075,49.5329023,IBGN,,1995,2016,22,11,6,8,summer,family,NA,NA,NA,NA,33,17,57,19765,1.083319668,0.011325993,1.241246972,6.075079567,0.012350718,0.015366524,1097270,22416435,0.267488682,4,0.01474441,0.006157149,102.5943069,102.5881498,11.6128808,26.36197833,106.6,102.2000046,149.1000061,46.90000153,116.2062529,15.64756981,0.0399116,0,0.126991632,0.126991632,0.045951311,0.040127461,0.208333,0,0.791667,0,0,0.1370861,0.18860838,0.674305,0,0,0,NoDam,0,2.273478858,528.6372722,3,535.1818182,724,15.07689394,6.625757576
100000063,France_2,3175000,France,EPTE,Mathieu Floury,1.710584196,49.40230173,IBGN,,1993,2016,24,16,6,8,summer,family,NA,NA,NA,NA,48,24,70,54550,-0.691029909,0.023525362,0.192294357,5.326504635,0.02348211,0.013313795,1097270,24761307,0.240250965,5,0.01803163,0.005587236,322.2111206,322.2055334,42.46908506,106.3085079,80.4,75.40000153,110.0999985,34.69999695,82.55116432,7.412194696,0.045354154,0,0.242191156,0.242191156,0.037097217,0.044831605,0.3023253,0,0.697674,0,0,0.308621592,0.053332423,0.6235675,0.014479681,0,0,NoDam,0,4.669060363,492.0105473,6,540.1666667,719.3333333,15.01701389,6.542708333
100000064,France_2,3176945,France,LEVRIERE,Mathieu Floury,1.735334469,49.27208116,IBGN,,1992,2016,25,14,7,9,summer,family,NA,NA,NA,NA,30,15,49,34185,0.395609932,0.022282051,1.644972825,4.52784892,0.022780931,0.010988123,1097270,26852540,0.10083998,6,315.1969,0.005602211,315.3075256,315.3019234,70.33685143,121.2507966,45.2,45.20000076,54.40000153,9.200000763,47.6222229,2.37312626,0,0,0.063495511,0.063495511,0.021851824,0.018622535,0.555556,0,0.444444,0,0,0.84628404,0.101307932,0.04247502,0.009933758,0,0,NoDam,0,4.720966586,469.7642842,6,527,659.16,15.43933333,6.846333333
100000065,France_2,3178000,France,EPTE,Mathieu Floury,1.645113805,49.11983613,IBGN,,1996,2016,21,13,7,9,summer,family,NA,NA,NA,NA,42,18,61,53179,1.127041395,0.019491342,8.141723744,9.598500221,0.019027015,0.015424778,1097270,28702536,0.348414235,7,1378.55,0.005619226,1385.274902,1385.269283,267.0803997,544.9811248,19.1,19.10000038,35.90000153,16.80000114,27.05483913,4.941877718,0,0,0.147448334,0.147448334,0.047596267,0.044261775,0.543608037,0.290323,0,0.166069,0,0.697049319,0.107275589,0.179389328,0.015517577,0.000767791,0,NoDam,0,5.58711351,446.3526956,7,525.8571429,639.2857143,15.54801587,6.948412698
100000066,France_2,3180100,France,ANDELLE,Mathieu Floury,1.324057651,49.35275564,IBGN,,1992,2016,25,15,6,8,summer,family,NA,NA,NA,NA,33,19,50,40971,0.572859666,0.020692308,2.246958004,4.862414615,0.021031547,0.012190868,1097270,28804644,0.061524507,6,3.168433,0.005593215,650.696106,650.6905127,119.1378378,250.3653376,21.8,19.10000038,40.10000229,21.00000191,25.77272779,6.238165985,0.02912882,0,0.144097287,0.144097287,0.062598346,0.0496997,0.363636,0.181818,0.454545,0,0,0.505508016,0.207699659,0.27938624,0.007405045,0,0,NoDam,0,5.429459153,504.268465,7,543.68,715.12,15.41533333,6.731333333
100000067,France_2,3187000,France,EURE,Mathieu Floury,1.291245721,48.44839118,IBGN,,1995,2016,22,15,6,8,summer,family,NA,NA,NA,NA,43,23,73,33720,-0.734989387,0.012347073,-0.962289157,5.825982849,0.013033234,0.01424272,1097270,18045089,0.728993475,5,309.8164,0.005694759,316.7201538,316.714459,34.52793945,94.13032545,155,154.1999969,169.6000061,15.40000916,159.7546904,3.830386591,0,0,0.101593278,0.101593278,0.021249702,0.020995541,1,0,0,0,0,0.656823923,0.277797862,0.051740156,0.009850416,0.00378744,0,NoDam,0,2.064486344,725.5812774,3,534.0454545,633.8636364,15.63484849,6.810984849
100000068,France_2,3191700,France,EURE,Mathieu Floury,1.240275918,49.10292765,IBGN,,1992,2015,24,15,7,9,summer,family,NA,NA,NA,NA,43,19,62,65966,-0.192050931,0.02234058,0.318531585,4.865980913,0.022177597,0.011774085,1097270,28584210,0.084322198,7,4528.48,0.005621304,4528.971191,4528.96557,1230.063551,1990.838997,22.2,22.20000076,30.89999962,8.699998856,26.50666707,3.170166197,0,0,0.100532964,0.100532964,0.043604558,0.033397172,1,0,0,0,0,0.795683154,0.169385663,0.008780857,0.024638983,0.001511975,0,NoDam,0,6.147556057,530.432049,8,513.7083333,640.75,15.50763889,6.952430556
100000069,France_2,3194620,France,AVRE,Mathieu Floury,1.018208855,48.73073027,IBGN,,1994,2016,23,15,7,9,summer,family,NA,NA,NA,NA,44,23,68,50987,-1.581042167,0.019993412,-1.324061337,5.020723286,0.01924023,0.01187227,1097270,19208856,0.113274947,6,412.2745,0.005663569,412.3656616,412.3599981,82.47283143,164.9031402,139,139,165.1000061,26.1000061,148.5500023,8.671881256,0,0,0.199558279,0.199558279,0.068313642,0.065778092,1,0,0,0,0,0.712862648,0.246290593,0.032299149,0.008093901,0.000454296,0,NoDam,0,2.858368315,668.1909241,4,528.4347826,664.8695652,15.40615942,6.724637681
100000070,France_2,3197000,France,ITON,Mathieu Floury,0.761366922,48.76485544,IBGN,,1996,2015,20,11,7,9,summer,family,NA,NA,NA,NA,44,21,68,32669,-1.039886191,0.017631579,3.272997598,11.74544136,0.016636467,0.016098523,1097270,15750305,0.203740044,5,0.01570999,0.005659062,132.1027222,132.0970631,25.67434594,52.20419784,193.3,189.9000092,211.9000092,22,198.3138907,6.850391831,0.018141662,0,0.073473433,0.073473433,0.026045811,0.019476479,0.555556,0,0.444444,0,0,0.50981015,0.26730044,0.220149134,0.001776952,0.000962103,0,NoDam,0,0.668073291,853.5541788,1,536.6,703.25,15.31666667,6.495
100000071,France_2,3198530,France,ROULOIR,Mathieu Floury,0.953774483,48.96337592,IBGN,,1994,2016,23,14,7,9,summer,family,NA,NA,NA,NA,40,14,60,34854,-1.300482927,0.019614624,-1.03119887,5.161085602,0.018906551,0.012130308,1097270,22032867,0.518640889,6,245.907,0.005637294,246.0290833,246.023446,31.21828189,78.81765808,102.7,102.7000046,157.6000061,54.90000153,127.4739157,18.35514986,0,0,0.337434949,0.337434949,0.092801939,0.090051388,0.180756667,0.728261,0,0.090982337,0,0.497219917,0.491179182,0.00511227,0.006489466,0,0,NoDam,0,4.493563966,567.2257877,6,532,686.8695652,15.37826087,6.733333333
100000072,France_2,3199200,France,ITON,Mathieu Floury,1.151793141,49.08025542,IBGN,,1992,2016,25,15,7,9,summer,family,NA,NA,NA,NA,38,19,56,37930,0.490532058,0.021826923,1.592200219,4.379839624,0.022142436,0.010815792,1097270,26764338,0.196838595,7,1033.808,0.005624041,1033.963257,1033.957633,206.7842797,413.5328321,47.4,47,118.3000031,71.30000305,66.48000096,23.70110141,0,0,0.361924429,0.361924429,0.122989556,0.128251012,0.485714,0.514286,0,0,0,0.680802672,0.267484618,0.02970574,0.021706736,0.000304048,0,NoDam,0,5.33672119,538.3366037,7,521.2,654.12,15.41733333,6.893
100000073,France_2,3202250,France,CAILLY,Mathieu Floury,1.036967748,49.50829358,IBGN,,1993,2016,24,12,6,8,summer,family,NA,NA,NA,NA,30,16,48,48670,-1.29801717,0.021663044,-0.50126334,5.405406033,0.021437619,0.013455688,1097270,27864250,0.100356939,6,189.2182,0.00557568,192.289093,192.2835173,21.4537265,59.86192235,32.4,32.40000153,80.70000458,48.30000305,43.93333435,15.1716119,0,0,0.237928027,0.237928027,0.058899881,0.076149961,0.111111,0.102880741,0,0.786008259,0,0.630321925,0.144155953,0.197199281,0.028325617,0,0,NoDam,0,2.231967171,564.2198998,3,573.75,775.75,15.39618056,6.816319445
100000074,France_2,3204000,France,AUSTREBERTHE,Mathieu Floury,0.896546,49.49984445,IBGN,,1994,2011,18,9,4,6,spring,family,NA,NA,NA,NA,29,16,38,23261,-5.826573522,0.019109047,-6.702454055,8.752706783,0.016908291,0.019470605,1097270,29536076,0.200756707,6,208.0051,0.005576235,208.1993561,208.1937798,17.37085964,57.48002728,9.1,9.100000381,84.20000458,75.1000042,44.41111215,30.62684759,0,0,0.311129509,0.311129509,0.091415965,0.102667773,0.25,0.527778,0.222222,0,0,0.721790444,0.03307591,0.213309348,0.031826072,0,0,NoDam,0,2.197250535,593.9780056,3,551,717.0555556,15.76203704,7.181018519
100000075,France_2,3205000,France,RANCON,Mathieu Floury,0.75545658,49.52952979,IBGN,,1995,2016,22,9,7,9,summer,family,NA,NA,NA,NA,38,16,48,17761,0.058638909,0.010855449,-0.247418964,5.771266606,0.011571929,0.01397907,1097270,29396329,0.250788856,1,0.06858138,0.005573295,30.15677643,30.15120313,1.305438639,5.957589274,3.2,3,109.7000046,106.7000046,68.28222276,34.40251485,0,0,0.388229691,0.388229691,0.171815781,0.117871709,0.4,0.533333,0.0666667,0,0,1,0,0,0,0,0,NoDam,0,0,NoDam,0,563.5454545,739.3181818,15.72462121,7.216666667
100000076,France_2,3208000,France,BRESLE,Mathieu Floury,1.594905325,49.94859734,IBGN,,1993,2015,23,13,6,8,summer,family,NA,NA,NA,NA,38,16,53,38125,-1.987259069,0.021170949,-2.843390827,5.90125711,0.0204228,0.015097397,1087947,27287582,0.176803574,1,0.01100591,0.005530844,0.222108394,0.21657755,0.039672851,0.055330598,45.7,39.29999924,78.80000305,39.50000381,57.88437641,14.5310475,0.056254546,0,0.151524331,0.151524331,0.045375105,0.040682233,0.340277778,0,0.46875,0.190972222,0,0.999999,0,0,0,0,0,NoDam,0,0,NoDam,0,558.8695652,769.6956522,14.87717391,7.09057971
