site_id,study_id,Country,season,TaxonomicRes,Year_count,abund_nativeSpp,abundance,alien_Abund,alien_SppRich,E10,EPT_Abund,EPT_SppRich,FEve,FRed,FRic,insect_Abund,insect_SppRich,RaoQ,shannonsH,spp_rich_rare,spp_richness,SppRich_nativeSpp,turnover,F_to,FDiv
100000107,France_2,France,summer,family,20,NA,0.018905017,NA,NA,-0.004113715,0.038365419,0.626027064,-0.013959619,0.001689811,0.028007653,0.012109014,0.689399702,0.614633202,0.042796218,0.382997724,0.966275535,NA,-0.007587025,-0.036674489,0.038318304
100000108,France_2,France,summer,family,21,NA,0.056154415,NA,NA,-0.02497696,0.06056358,0.471834314,-0.012773263,-5.35E-05,0.065468055,0.049334489,0.899771386,0.33276048,-0.01601686,-0.001178473,1.310550742,NA,-0.014094899,-0.00092548,0.017933573
100000109,France_2,France,summer,family,18,NA,0.015701233,NA,NA,-0.008520504,0.02021533,0.66516004,-0.005817556,0.002684859,0.05126116,0.004410762,0.965077938,0.694503158,0.070204556,0.821456241,1.26003903,NA,-0.007342964,-0.081890028,-0.060919636
100000110,France_2,France,summer,family,20,NA,0.036828174,NA,NA,-0.007210075,0.042385878,0.401394545,-0.007709753,0.003843125,0.048780897,0.023955679,0.756649153,0.617088601,0.043268316,0.28563384,1.007664848,NA,-0.018480916,-0.170740729,-0.016014032
100000111,France_2,France,summer,family,17,NA,0.002870578,NA,NA,0.016592872,0.069226693,0.260267149,-0.014387084,0.008200227,0.045728902,0.001821717,0.655521075,1.849423487,0.106363497,0.515143495,0.696691596,NA,-0.015224048,-0.05299681,-0.040814999
100000112,France_2,France,fall,family,21,NA,-0.003691264,NA,NA,-0.000816664,-0.006036094,0.075081665,-0.002223935,0.000584635,0.021487225,0.008155853,0.273890804,1.140394371,0.022746442,0.428195815,0.529651497,NA,0.002396059,-0.087061289,0.014118889
100000113,France_2,France,summer,family,20,NA,0.036889355,NA,NA,-0.00703636,0.087950589,0.809030321,-0.008211185,-0.000554762,0.059398718,0.079258203,1.375864763,1.146955217,0.037124739,0.328375301,1.425674243,NA,-0.007970529,0.001607596,0.030595654
100000114,France_2,France,summer,family,23,NA,0.027374047,NA,NA,-0.002930028,0.037060849,0.113710862,-0.00932584,0.001344033,-0.022236297,0.026152881,-0.160923869,0.153787828,-0.033287639,-0.505521047,-0.354121521,NA,-0.002676898,0.037926034,0.006719604
100000115,France_2,France,summer,family,21,NA,0.029135081,NA,NA,-0.009676627,0.006136612,0.287688635,-0.010494117,0.000978244,0.019112757,0.018939926,0.464444488,0.49575949,0.002240115,0.030261893,0.609454937,NA,-0.010198765,-0.01380735,0.073725002
100000116,France_2,France,summer,family,19,NA,0.051851197,NA,NA,-0.027313929,0.029636224,0.622412986,-0.005550383,-0.000835826,0.063782965,0.052916445,1.251099763,0.659425892,0.025980001,0.232002395,1.437841372,NA,-0.021042265,-0.086757938,0.059104431
100000118,France_2,France,summer,family,22,NA,0.049487493,NA,NA,-0.01778127,0.034398221,0.413216358,-0.0073005,0.000337646,0.04767162,0.048608457,0.744264854,0.15573464,0.002787333,0.115750357,1.080213429,NA,-0.004310027,0.002319214,0.016952729
100000119,France_2,France,summer,family,21,NA,-0.003097888,NA,NA,-0.008177981,-0.041458856,0.130833169,0.002774357,-0.002555622,0.010037786,-0.012245446,0.368625611,0.446888489,0.002058195,0.33711397,0.350141486,NA,0.008047151,0.047290215,-0.023009526
100000120,France_2,France,fall,family,17,NA,0.031206372,NA,NA,0.006695749,0.0366533,0.458203104,-0.001367191,0.002617432,0.017451081,0.020263977,1.008615594,0.212453396,0.037122827,0.545458296,1.638380382,NA,-0.001227349,-0.132376311,-0.006439627
100000121,France_2,France,summer,family,20,NA,0.015546294,NA,NA,-0.00414983,0.011783522,-0.00302715,0.000300287,0.000504184,0.029820288,0.017414363,0.218110432,0.07495567,-0.00094633,0.282953513,0.323405687,NA,-0.003797196,-0.025096649,0.000747583
100000122,France_2,France,summer,family,24,NA,0.04415795,NA,NA,-0.007931852,0.028204684,0.092660314,-0.003778828,-5.07E-05,0.010997714,0.040886488,0.318731229,-0.153006084,-0.019198651,-0.115689107,0.403098763,NA,-0.000412636,-0.038885246,0.02470562
100000123,France_2,France,summer,family,22,NA,0.021541817,NA,NA,-0.009261921,0.011766884,0.384904712,-0.002098925,0.000663108,0.01461841,0.019210711,0.556040244,0.028842015,0.003843524,0.315528966,0.702654596,NA,-0.004753681,-0.003313523,0.006070404
100000124,France_2,France,summer,family,22,NA,0.021130064,NA,NA,-0.005487605,0.025150434,0.194430056,-0.001933494,0.001535711,0.015186334,0.020187592,0.48243013,0.400137189,0.010412538,0.280967256,0.672617173,NA,-0.005389517,-0.036260921,-0.005826988
100000125,France_2,France,summer,family,22,NA,0.006454125,NA,NA,-0.032452808,-0.019099065,0.262862647,0.00892854,-0.001132533,0.028935461,0.003130991,0.755512539,-0.240353088,-0.038735998,0.500840596,0.935844108,NA,-0.001698048,-0.01385614,0.000389888
100000126,France_2,France,summer,family,25,NA,0.020075535,NA,NA,-0.008539477,0.031264549,0.432525448,0.002328178,0.005079372,0.02142246,0.01917594,0.834842405,-0.30013957,0.013130651,0.320693776,0.862511441,NA,-0.007790317,-0.021364918,-0.010677909
100000127,France_2,France,fall,family,21,NA,0.043269571,NA,NA,-0.003115892,0.037828414,-0.001972232,-0.004663208,-0.003278095,-0.004090643,0.046332528,-0.034126685,0.113586671,-0.006615874,-0.30545267,-0.147120067,NA,0.007716044,0.056311479,-0.021585798
100000128,France_2,France,summer,family,21,NA,0.008248532,NA,NA,-3.31E-06,-0.011852737,0.134107911,-0.005540808,-0.001691515,0.01072584,0.014239194,0.163077703,0.428281579,0.000491848,-0.330498923,0.013190971,NA,0.002404056,-0.015027242,0.026219056
100000129,France_2,France,summer,family,21,NA,0.004289621,NA,NA,0.013639086,0.065766665,0.197821272,-0.008168122,-0.005624624,0.026704388,0.048332733,0.221160091,1.927359829,0.082598556,0.451363517,0.355721947,NA,0.009440554,-0.005290576,0.068523934
100000130,France_2,France,fall,family,14,NA,0.050367904,NA,NA,0.001064081,0.086424399,0.670192516,-0.011474779,0.00410544,0.00481162,0.061042566,0.51697839,-0.262163973,0.032491192,0.159771109,0.553695807,NA,-0.003063538,-0.056631851,-0.037523552
100000131,France_2,France,summer,family,21,NA,-0.005418226,NA,NA,0.005417887,0.00536679,0.013175668,0.001476483,0.000256344,-0.011232,-0.008896617,-0.106789561,0.092103465,0.004809441,0.020129788,-0.114661837,NA,0.009394445,0.037461651,-0.037282888
100000132,France_2,France,summer,family,21,NA,-0.034438391,NA,NA,0.009258483,-0.069950687,-0.219666961,0.010575853,-0.002260394,-0.033068849,-0.059756748,-0.557330065,0.285795367,-0.010440678,-0.098011553,-0.78644482,NA,0.007364764,0.030155758,0.017670506
100000133,France_2,France,summer,family,26,NA,0.051603932,NA,NA,1.35E-05,0.088864629,0.283402232,-0.013016512,-0.000459059,0.049220678,0.048902528,0.353831735,0.832734279,0.028452115,0.160890901,0.555690475,NA,-0.004888061,-0.019024657,0.011427839
100000134,France_2,France,summer,family,21,NA,0.024312282,NA,NA,-0.000144201,0.049783193,0.216957621,-0.007406318,0.003181597,0.024837861,0.030000369,0.433756813,0.024989028,0.050335163,0.271243717,0.494172737,NA,-0.001892608,-0.000677184,-0.002930718
100000135,France_2,France,summer,family,23,NA,-0.030047629,NA,NA,0.002029494,-0.031792473,-0.085930523,0.000635899,-0.000759546,-0.005559106,-0.016299507,-0.110029289,0.188899902,-0.002862166,0.190030871,-0.168844021,NA,0.009247664,0.022785903,0.007270797
100000136,France_2,France,summer,family,21,NA,0.054704246,NA,NA,-0.007794075,-0.015086623,-0.024769166,-0.0088633,-0.001128998,-0.01967438,0.054470712,-0.107010049,-0.48678816,-0.054281592,-0.829463413,-0.291891737,NA,0.016729665,0.008072951,0.005553115
100000137,France_2,France,summer,family,21,NA,0.007073454,NA,NA,-0.008939926,-0.033389314,0.040963609,0.00363592,-0.000764835,0.000786578,0.007015073,-0.285281584,-0.443837304,-0.031729715,-0.172969975,-0.135426676,NA,0.002597045,0.052891017,-0.006375944
100000138,France_2,France,summer,family,19,NA,-0.010394912,NA,NA,0.003801702,-0.097046532,-0.053649416,0.003845522,-0.00185529,-0.004921257,-0.008357626,-0.266703005,0.580131021,0.012420231,-0.018032649,-0.104622696,NA,-0.002709874,0.015754137,-0.012832458
100000139,France_2,France,summer,family,21,NA,0.007850461,NA,NA,-0.012250198,-0.037987498,0.210250888,0.003973738,-0.00065179,0.010222291,-0.012535727,0.16856212,-0.067519959,-0.035179202,-0.000555264,0.207882341,NA,0.00380746,-0.000835474,-0.022268094
100000140,France_2,France,summer,family,21,NA,0.018890869,NA,NA,-0.003815961,-0.00612791,0.033357793,-0.002694866,-0.002921294,-0.009116428,-0.003781876,-0.341267189,-0.782785323,-0.033608095,-0.467116841,-0.293210621,NA,-0.004396686,0.009423189,-0.046440127
100000141,France_2,France,summer,family,24,NA,0.032394944,NA,NA,-0.006374649,0.029011941,0.340301539,-0.001207842,0.002645813,0.017962654,0.03097817,0.535761563,0.024464901,0.018789154,0.177254261,0.711274157,NA,-0.000545633,-0.018938057,0.004372509
100000142,France_2,France,fall,family,24,NA,0.035296555,NA,NA,-0.007672023,0.013851315,0.258912695,-0.002151227,-0.002164766,0.014828694,0.015472114,0.245106432,-0.033824419,-0.00474581,-0.093525736,0.405199012,NA,-0.002066776,0.001886369,-0.052310251
100000143,France_2,France,fall,family,24,NA,0.02921575,NA,NA,-0.005452943,0.009151681,0.192880481,0.000413287,0.004519985,-0.009460399,0.018472972,0.311092534,-0.871256722,-0.055010833,-0.317980795,0.288639936,NA,0.004439821,0.023936399,0.015733924
100000144,France_2,France,fall,family,23,NA,0.103476658,NA,NA,-0.030833328,0.135958846,0.292347086,0.005974244,-0.000458901,0.187955741,0.13622568,0.484396131,-0.056278378,-0.003414325,0.305465066,0.73946205,NA,-0.007028117,0.003712453,-0.01271867
100000145,France_2,France,fall,family,24,NA,-0.018783404,NA,NA,0.011143701,0.027332034,0.23899124,0.004140648,-0.000725845,-0.087118253,0.042132611,0.354612892,0.489847941,0.011291252,-0.262703767,0.136105942,NA,0.008387387,-0.009116254,0.054101923
100000146,France_2,France,fall,family,24,NA,0.035364424,NA,NA,-0.009260321,0.025384287,0.45683179,0.000111897,0.001083029,-0.006492212,0.029699837,0.571158441,-0.803709455,-0.034179436,-0.037970685,0.668715992,NA,-0.006497765,-0.012500761,0.030496542
100000147,France_2,France,summer,family,24,NA,0.035223626,NA,NA,-0.009789328,0.018969381,0.227438944,0.002324598,-0.000546023,0.027184556,0.0314669,0.548317262,-0.011932548,-0.009225032,0.018987978,0.601350627,NA,-8.30E-05,-0.026336335,-0.023994078
100000148,France_2,France,summer,family,19,NA,0.031974262,NA,NA,-0.005934643,0.028020724,0.501892748,-0.000348989,-0.002063207,0.020168177,0.033165152,0.628532728,0.675702247,-0.006970791,0.034819311,0.684801056,NA,0.000159177,-0.002852648,0.031315668
100000149,France_2,France,summer,family,20,NA,0.034707039,NA,NA,-0.012926345,0.036163386,0.40314466,0.000479632,0.001244074,0.015559199,0.03541328,0.704974945,-0.354475446,-0.004970733,0.110506796,0.690314364,NA,-0.012039689,0.040845662,-0.01458098
100000150,France_2,France,summer,family,20,NA,0.03204948,NA,NA,-0.002287236,0.030382783,0.413628913,-0.007565916,4.72E-05,0.003702088,0.030459621,0.528664889,0.683478237,0.00865291,0.089449814,0.387672941,NA,-0.013124334,-0.017900786,0.027682088
100000151,France_2,France,summer,family,17,NA,0.009979648,NA,NA,-0.004422186,-0.006440414,0.129170032,0.001422013,-0.001868557,-0.000633051,-0.003497639,0.157580934,-0.225600502,-0.015157265,-0.082598607,0.28088906,NA,0.007124234,0.045801576,-0.024754239
100000152,France_2,France,summer,family,19,NA,0.032020716,NA,NA,-0.013431839,0.074337668,0.504274613,0.006387744,-0.008877433,0.033152242,0.080835427,0.876631135,0.572715319,0.026769475,0.42594147,1.058706876,NA,-0.00790643,-0.044660374,0.100560333
100000153,France_2,France,fall,family,17,NA,0.028526332,NA,NA,0.001137742,0.039478649,0.377803588,-0.005455651,0.000442754,-0.015336997,0.027177938,0.442751343,-0.141452442,0.008978109,0.117581369,0.446485811,NA,0.015106744,0.090824131,-0.073573085
100000154,France_2,France,fall,family,20,NA,0.029096651,NA,NA,0.00075622,0.019284038,0.385491556,-0.005476989,0.001854395,0.013075208,0.019448102,0.582936747,0.599237943,0.042357801,0.237884591,0.737049301,NA,-0.015421246,-0.037524788,-0.063343614
100000155,France_2,France,fall,family,20,NA,0.044769774,NA,NA,-0.019569915,0.000979184,0.39173184,-0.001940671,-0.002186119,0.017080799,0.017505002,0.637039753,-1.014042326,-0.072583264,-0.303571199,0.895736023,NA,-0.008978953,-0.003090624,0.025367625
100000156,France_2,France,fall,family,19,NA,0.037251955,NA,NA,0.002252037,0.024855122,0.225487404,-0.005233406,-0.006780878,0.019651104,0.016737056,0.330031241,-0.543856915,0.02851547,-0.078144184,0.401398515,NA,0.001208597,0.007549787,-0.056604643
100000157,France_2,France,fall,family,22,NA,0.051210231,NA,NA,-0.005088774,0.070886106,0.241699639,-0.018731729,0.00082002,-0.003622032,0.052129858,0.299010837,-0.620823281,-0.064235656,-0.729758778,0.457370483,NA,-0.003170206,-0.002661239,0.037101122
100000158,France_2,France,summer,family,21,NA,-0.021000855,NA,NA,0.003169733,-0.028789854,0.089727383,0.008459044,-0.000784391,-0.004084917,-0.026800564,0.375462902,0.125368371,0.003598919,0.281207516,0.204570561,NA,0.008266996,0.018768084,-0.041778004
100000159,France_2,France,summer,family,25,NA,0.057935177,NA,NA,-0.010752436,0.040255999,0.225885373,-0.008004879,-0.000480368,-0.001467862,0.048367567,0.062049013,-0.360804767,-0.048389097,-0.504877288,0.046995132,NA,-0.019123799,0.024525433,0.014985087
100000160,France_2,France,summer,family,23,NA,0.033695389,NA,NA,-0.011500213,0.086685097,0.209036691,0.005119261,0.000448477,0.049766164,0.04798131,0.302506036,0.360453297,0.018382931,0.250007134,0.598387869,NA,-0.0137816,-0.037694071,0.01685416
100000161,France_2,France,summer,family,21,NA,0.032548014,NA,NA,0.000308438,0.02341062,0.048607539,-0.014158957,-0.000522434,0.021839889,0.034462389,0.175983292,0.28283597,0.000226485,-0.082286386,0.20086133,NA,0.008602095,0.008470845,0.027627067
100000162,France_2,France,summer,family,25,NA,0.017106111,NA,NA,0.00018389,-0.000774516,0.502697398,-0.001508055,-0.002546421,0.02340665,0.012888921,0.711978797,1.051939332,0.054092697,0.523805733,0.953786099,NA,-0.007039019,-0.060462056,-0.002019951
100000163,France_2,France,summer,family,26,NA,0.028138358,NA,NA,-0.008652575,0.027016321,0.318582904,-0.004488612,-0.000291555,0.020812367,0.028727685,0.727850492,0.245003253,0.018402565,0.438167655,0.937511436,NA,-0.007547471,-0.04333855,0.010971107
100000164,France_2,France,summer,family,26,NA,0.054368787,NA,NA,-0.018972755,0.031238416,0.22377184,-0.002669443,-0.001061225,0.021687518,0.058112878,0.469458581,-0.553635714,-0.02832141,-0.110559108,0.761044967,NA,-0.008973682,-0.069662306,0.049924347
100000165,France_2,France,summer,family,26,NA,0.054748658,NA,NA,-0.006718598,0.026425613,0.15997518,-0.007207778,-0.002723671,0.020499445,0.033760378,0.569783711,0.181352575,0.005828505,0.088888799,0.720705891,NA,-0.006509156,-0.061728326,-0.015119543
100000166,France_2,France,summer,family,26,NA,0.056613208,NA,NA,-0.0100297,0.034715763,0.311284816,-0.002802698,0.001726217,0.018116819,0.046319024,0.5427936,-0.13478265,-0.002577499,-0.069403492,0.633032563,NA,-0.003047439,-0.020224726,-0.028382036
100000167,France_2,France,summer,family,25,NA,0.009721895,NA,NA,0.002476324,-0.005822654,0.078744903,-0.005102395,-0.000518458,0.002571922,0.009504923,0.250077633,0.651001261,0.016856596,0.2553303,0.406360766,NA,-0.001920683,-0.048831203,0.027116939
100000168,France_2,France,summer,family,21,NA,0.006427919,NA,NA,0.000637441,0.016553947,0.107612475,-0.000919538,-0.00177764,0.036987221,0.003890186,0.452235169,0.950788015,0.050551332,0.393590857,0.531263893,NA,-0.005680835,-0.050455679,0.001519696
100000169,France_2,France,summer,family,26,NA,0.008149443,NA,NA,-0.002816582,0.003533826,0.048922643,-0.003371931,0.000891355,-0.005293621,0.004035099,0.068065967,-0.115784392,-0.001400562,-0.130689426,-0.020560965,NA,-0.004572199,0.040008864,-0.013720429
100000170,France_2,France,summer,family,26,NA,0.008278961,NA,NA,-0.003371392,0.008309718,0.139527717,0.000212385,0.000516442,0.018678387,0.008254019,0.249282008,0.174708802,0.027036698,0.103654258,0.373997035,NA,-0.001165976,-0.000333502,-0.003542922
100000171,France_2,France,summer,family,26,NA,0.040463059,NA,NA,-0.00889333,0.056257052,0.192414482,-0.006120322,-0.001655501,0.034419099,0.039793662,0.605194704,-0.196827933,0.000153296,0.020096555,0.751231942,NA,-0.005340052,-0.024614801,0.019926326
100000172,France_2,France,summer,family,26,NA,-0.007863254,NA,NA,0.003892591,0.015163843,0.268916032,0.001557676,0.00313502,0.016472686,-0.01018775,0.589697593,0.760118,0.050611061,0.448215761,0.503128771,NA,0.003752021,0.018903242,-0.015334411
100000173,France_2,France,fall,family,26,NA,0.014738093,NA,NA,-0.005304743,0.016046115,0.274199696,0.00171014,-9.82E-05,0.037698063,0.009962789,0.630389252,0.142417442,0.023471264,0.229935292,0.686857195,NA,0.002129767,-0.080872379,-0.018021053
100000174,France_2,France,fall,family,21,NA,0.035354528,NA,NA,-0.007359411,0.036839958,0.260281591,-0.006886404,-0.003394618,0.04192843,0.034356463,0.571565959,0.810542118,0.024936729,0.193100759,0.681987892,NA,0.003701877,-0.070841764,-0.003471946
100000175,France_2,France,fall,family,26,NA,0.054735482,NA,NA,-0.018307908,0.07243402,0.549204843,-0.000733042,0.002753379,0.140227389,0.056321927,1.063479586,0.516900102,0.057675954,0.325478522,1.221117624,NA,-0.012851451,-0.074993831,-0.026497179
100000176,France_2,France,summer,family,26,NA,0.036353165,NA,NA,-0.006438386,0.028092296,0.225341076,-0.011148225,-5.62E-05,0.019566578,0.02268555,0.395444252,0.179905682,0.011185049,0.050684645,0.538430595,NA,-0.001600912,-0.039435057,0.022535246
100000177,France_2,France,fall,family,26,NA,0.046973629,NA,NA,-0.010132653,0.065571945,0.481099772,0.000951015,0.001086735,0.007302153,0.042909609,0.645783557,0.282657254,0.026281381,0.155510229,0.798962011,NA,0.000543411,0.008697431,0.007224825
100000178,France_2,France,fall,family,21,NA,0.027225993,NA,NA,-0.007951773,0.038672577,0.427782356,-0.00904537,0.000613763,0.038915044,0.02714833,0.831041036,0.073030566,0.025413581,0.288544123,0.973669572,NA,-0.005905421,-0.009941219,0.101153344
100000179,France_2,France,fall,family,21,NA,0.032555893,NA,NA,-0.006719044,0.030242954,0.249181154,-0.006916504,0.001145909,0.021783989,0.030133857,0.512942384,-0.329619583,0.005114713,0.120359815,0.554488643,NA,-0.005142936,-0.101412285,0.012411656
100000180,France_2,France,summer,family,26,NA,0.01828003,NA,NA,-0.005533763,0.020231661,0.55031818,0.000932795,-0.001321616,0.016888167,0.016772716,0.634380733,0.115567821,0.015717327,0.310499964,0.65247829,NA,-0.00632591,-0.013003503,-0.002463434
100000181,France_2,France,summer,family,20,NA,0.008225937,NA,NA,-0.001691151,0.013611626,0.343487953,-0.008404955,4.76E-05,0.016690928,0.003117005,0.480623264,0.334786999,0.026356819,0.238886214,0.510786168,NA,-0.000821402,-0.019242069,-0.026435727
100000182,France_2,France,summer,family,23,NA,0.041293132,NA,NA,-0.017457238,0.039919144,0.392918321,-0.000801728,0.000529358,0.026892989,0.041830663,0.713226052,-0.032679004,0.020588174,0.286831848,0.862663285,NA,-0.00476821,0.017141629,-0.001030257
100000183,France_2,France,summer,family,23,NA,0.014984061,NA,NA,0.002204697,0.018732804,-0.025260459,0.000621214,-0.002339951,0.003307196,0.016332171,0.036724861,0.081975726,-0.003593746,-0.261987231,0.008860365,NA,-0.000625645,-0.003840153,0.011141476
